seq,pro-growth
"0 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) Indicator Name Definition/Description Frequency Data Source Methodology Responsibility for Data for Data Collection Collection ULBs with increase in cost O&M cost recovery is defined as a ratio of total WSS revenue Annual Audited financial statements, ULB financial ULB/operator recovery of O&M expenses collected in the evaluation period to the O&M costs in the water meter readings, statements in WSS services of at least evaluation period (see verification protocol of respective DLI) water/sewerage billing and 30 percentage points over collection data, WSS respective baseline in operating costs data FY2021-22 Monitoring & Evaluation Plan: Intermediate Results Indicators Indicator Name Definition / Description Frequency Data Source Methodology Responsibility for data for data collection collection ULBs meeting the Percentage of participating ULBs successfully achieving all MCs Annual ULB Reports/IVA reports ULB database ULB minimum conditions Women holding decision- This indicator will track proportion of women holding decision- Annual DMA ULB database ULB/DMA making positions in CCAP making positions in the CCAP Committees set up by participating Committees ULBs Value of municipal bonds ULBs in Tamil Nadu, with the support of TNUIFSL, have issued One time Preliminary placement TNUIFSL TNUIFSL issued under the Program municipal bonds for urban water systems.",0.5210321166298606
memorandum filed by database TNUIFSL with SEBI Water connections Number of new functional water connections at property or Annual ULB/WSS operator ULB / WSS WSS operator delivering ULBs with 24x7 household level 24x7 tap connections (aggregated value of all operator water service delivery ULBs) Households connected to This indicator tracks the number of new HH/properties that are Annual WSS operator WSS operators WSS operator the sewerage network in connected to the sewerage network supported by the Program.,0.7990995753895153
"ULBs implementing ULBs that have or issue WSS bylaws establishing for volumetric Annual ULB financial statements ULB database ULB volumetric billing of all tariff to water services, roll it out volumetric charges to areas 24x7 connections where 24x7 supply is delivered, and keep up volumetric charges, year-on Area designated as parks ULBs will develop green space for the areas designated as parks Annual ULB-level survey will measure Survey ULB developed in participating in their master plans or development plans the number and area of report/ULB ULBs parks/green space, geotag data these locations, and include 1 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) Indicator Name Definition / Description Frequency Data Source Methodology Responsibility for data for data collection collection photographic evidence in the report.",0.762911623174494
"electricity bills; M&E system of audit/WSS municipal assets of above WSS operator 25 percent over respective baseline of FY2021-22 ULBs with reduction in Number of hours per day based on a weekly average that women Annual ULB baseline to be collected ULB surveys/ ULB time spent by women and and girls spend in water collections related tasks (e.g., waiting for within 6 months of Program reports girls managing water supply, fetching, or buying water from other sources, boiling implementation; annual collection of above 20 water, etc.)",0.5487883307717063
percent over respective areas benefiting from 24x7 water investments.,0.9263812845403497
"DISBURSEMENT LINKED INDICATORS, DISBURSEMENT ARRANGEMENTS AND VERIFICATION PROTOCOLS Verification Protocol Table: Disbursement Linked Indicators DLI 1 Increase in OSR This DLI incentivizes ULBs to improve OSR from various sources including property taxes, user charges, municipal properties, and so on Description over the baseline year of FY2021â22.",0.8055004640059038
"(i) For ULBs with a population of less than 400,000 people: $150 per 1,000 population per percentage point increase (up to an increase of Formula 65 percentage points over the respective baseline set forth in the POM); and (ii) for ULBs with a population greater than or equal to 400,000 people: US$7,693 per percentage point increase (up to an increase of 65 percentage points over respective baseline).",0.2622306130149148
"DLI 2 Increased access to financial market Description ULBs in Tamil Nadu, with the support of TNUIFSL, have issued municipal bonds aggregating US$30 million, for urban water systems.",0.8301196531815962
PAF Scoring US$1 million for every US$7.5 million of successful issuance of municipal bonds.,0.7251031615517356
"The following four WSS sub-plans need to be aligned with each other to synergize urban water services and avoid overlaps: â¢ Water security plan should cover assessment of current and future water demands, evaluation of existing water sources and systems, development of strategies to meet future water needs and recommendations for institutional and implementation frameworks.",0.3235890865325928
"â¢ The CWIS plan will develop alternative technical solutions for sanitation services in areas not covered by piped sewage system, with focus on the needs of women and the poor and vulnerable areas.",0.5279032967307351
"3 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) â¢ Five-year Business Plan comprises service delivery improvement targets, operational efficiency targets, capital investment plan, organizational structure and annual staff plan, revenue projections, capacity building, customer grievance redressal, and M&E.",0.8803715272383257
"â¢ The sustainable urban drainage plan will identify status of existing stormwater drains and natural drains and hot spots where water stagnates, and recommend structural and non-structural (i.e., nature-based solutions) measures to improve the stormwater management system to reduce flooding damage and promotes the integration of these services with other urban-water services, such as water supply and sanitation and green areas.",0.648302511735396
DLI 6 Delivery of functional water and sewerage connections DLI 6.1 ULBs implementation of WSS investments incorporating climate resilience guidelines Description Participating ULBs have implemented WSS investments incorporating climate resilience guidelines developed by TNUIFSL.,0.4920664700594815
"DLI 7 Increased operational, climate and financial efficiency of WSS services DLI 7.1 Number of ULBs with PBCs signed for water and/or sanitation services PBCs specify single point responsibility for construction and operation with the same contractor.",0.588562315160578
Formula $45 per connection for water supply projects achieving NRW of 20% or below.,0.5233955816789106
"Formula $68,400 per MLD of additional sewage treated in eligible existing STPs (as set forth in POM).",0.39672881906682794
"6 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) $4,149 per million Dollars of committed funds from TNUDF for every Participating ULB for every percentage point increase in O&M cost Formula recovery of WSS services over respective baselines (set forth in POM) up to 30 points.",0.32493680173700507
DLI 8.2 Increase in area of green space The ULBs will develop green space for the areas designated as parks in their master plans or development plans.,0.31661332737315784
"Formula US$8,030 per 1,000 m2 area (up to a total of 608,000 m2) of green space developed over baseline set forth in POM.",0.016146540641784668
"Urban Vision 2031 aims to achieve universal basic infrastructure and services in all ULBs with the key priorities: (a) improving accessibility and quality of urban services, especially in smaller ULBs; (b) ensuring that infrastructure design and urban development are climate resilient and low-carbon in line with climate change projections; and (c) strengthening the institutional capacity of ULBs to better plan, deliver, and manage urban services and their public assets in a financially sustainable manner.",0.9505707133900035
"Urban services are supported under RA2, focusing largely on WSS services, together with energy efficiency and green space investments.",0.843366189436479
"Investments and implementation of service reforms under RA2 will also contribute to achieving DLIs under RA1, such as increase in OSRs through increased WSS revenues.",0.8934790004383434
Both RAs will incentivize the ULBs to strengthen the FM systems and expand its resource base in an incremental manner that will lead to overall creditworthiness improvement.,0.8910840641368519
"PI3: Overall capital budget outturn deviation for last FY ((Actual capital expenditure) - (Budgeted MC2: Annual budget of (initial) capital expenditure) / Budgeted (initial) capital expenditure x 100 (based on unaudited current FY, approved by ULB financial statements).",0.2637521570379084
"Performance-based grant formula US$ for ULB A = MCA x (A1A + A2A x PIA) 9 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) A1 is allocation linked to DLI 4: For ULBs with population < For a given year, MC score for ULB A: MCA = MC1A x MC2A x MC3A [0 400,000, A = US$716 x Population in the ULBA/1000.",0.25735876776955346
"RA1 incentivizes ULBs to augment their OSR (DLI 1) and issue municipal bonds (DLI 2), to meet their recurrent expenditures and reduce their dependence on fiscal transfers.",0.8338897011496804
"RA2 orients cities toward higher coverage, quality, efficiency, and climate resilience of WSS services concurrently.",0.7992942983453925
"The Programâs package of WSS activities cover key WSS sector building blocks establishing a âsector improvement performance frameworkâ around good quality and expanded service delivery and operational, climate, and financial efficiency of WSS services, as follows: â¢ Good quality and expanded service delivery.",0.6376507065512917
"DLI 6 supports expanding access to FWTCs and sewerage connections, with service delivery parameters exceeding AMRUT 2.0 requirements and current service levels in the state.",0.41148645227605646
This will ensure that WSS infrastructure translates into increased coverage and quality of service 0 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) for the beneficiary population.,0.5431325218894265
"Moreover, two cities will be supported to extend connections and improve level of services to a daily support of three hours (up from current erratic, non-daily supply) at least in 70 percent of these citiesâ areas.",0.9692093242298473
"Beyond one-time asset creation, RA2, through DLI 7, also focusses cities on operational, climate, and financial sustainability by incentivizing cities to enter into PBCs to reduce NRW, 49 increase treatment volumes in existing STPs, and secure efficient O&M of WSS functional connections.",0.7100037661465731
"Moreover, DLI 7 will also incentivize higher O&M cost recovery, fostering higher financial and operational efficiencies combined and creating the basis for sustained WSS service delivery at the city level, extending beyond the areas in which assets are being created.",0.8180068622935902
"The Program takes a comprehensive approach to scaling up private finance for WSS infrastructure and services improvements in participating ULBs by (a) addressing fundamental institutional capacity and creditworthiness related constraints in ULBs, (b) building a solid pipeline of WSS investments projects with sound technical and financial viability, and (c) supporting pilot municipal bond transactions to provide impetus to TNUIFSL to resume its municipal bond program (under RA1).",0.9268845644864169
These will pave the way for developing a scalable model in TN that can be adopted for all the ULBs to address the expanding WSS investment gaps through private finance in addition to government grants in a sustainable manner.,0.918985973704945
"There are already successful cases, such as Hubli, Malviya Nagar, Delhi, Nagpur, Kolkata, and Pune, where the service levels have significantly improved through PBC incentives, especially in terms of increased water supply hours, wastewater collection and treatment, and the associated customer services including billing and collection.",0.8472401879050515
The Chennai Metropolitan Water Supply and Sewerage Board is designing and procuring a PBC for water system improvement in two zones of the core Chennai city area.,0.6216695525429465
"1 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) and contractors; clarity in definition of easy to measure; and meaningful key performance indicators such as measurable water supply hours, water and wastewater quality, functional requirements for water and STPs, customer service targets such as response times, and revenue collection efficiency with appropriate incentives and penalties, are key elements to be considered in the design and implementation of such contracts.",0.08433287252079356
"RA2 also aims to enhance the ULB capacities for climate resilience through specific targets on reducing energy consumption in key municipal assets (such as WSS, streetlighting, public buildings, and so on) and increasing green cover through expansion of municipal parks using nature-based solutions (DLI 8).",0.5329387404701926
This initial batch of subprojects correspond to about 30 percent of DLI 6 amount that directly goes to fund physical investments.,0.7258513624017889
"The Programâs expenditure includes the GoTN, WB and ULB investments and O&M in WSS services, green space, energy efficiency of municipal assets, and Program management.",0.5344910188154741
The Program has high level of funding predictability owing to the GoTNâs continued prioritization of investments to improve urban services in its budget.,0.8951402143998579
The state has steadily increased its budget allocation for urban infrastructure investment.,0.9372706846757368
"Its expenditure in water supply, sanitation, housing, urban development sector has increased from US$1.04 billion in 2017â2018 to approximately US$2.03 billion in 2020â2021.",0.8631561452692206
"51 The FY22/23 approved budget for water supply, sanitation, housing, and urban development has increased by 18 percent from the FY21/22 budget estimate and by 95 percent from the actual budget for FY20/21.",0.8229065808382902
"Therefore, the benefits estimated through the economic analysis are deemed considerably lower than what the actual stream of benefits from the Program would be.",0.5687732263044878
A cost-benefit analysis comparing the âwithâ and âwithoutâ the Program scenarios has been used to calculate the economic NPV and IRR.,0.6734597032720392
Economic benefits and cost.,0.8695374402132902
The benefits and costs included in the analysis are the following: (a) Direct financial benefits.,0.08094329183751886
"These are measured by incremental cash revenue receipts that are expected from improved physical and commercial loss, metering, billing, tariff restructuring, and adding more water and sewerage connections.",0.7956451069224965
This would constitute 0.02 percent of the total benefits.,0.03565911542285572
The economic net benefits for WSS investments related DLIs are US$166.1 million in the base case at a 12 percent discount rate.,0.9298472837968306
"The base case was stress tested for capital cost overrun, increase in O&M costs, reduced expected benefits, and delayed implementation (table 3.2).",0.6250290003689852
The results show that there will be net economic benefit under potential high-risk scenarios.,0.7141443599354137
"Sensitivity Analysis Results NPV (INR IRR SI SV Scenario Change lakh) (percent) (percent) Base case 136,238 18.1 Increase in capital costs 20 percent 98,027 15.8 1.40 71 Increase in O&M costs 20 percent 125,795 17.7 0.38 261 Decrease in benefits 20 percent 60,324 14.9 2.79 36 Implementation start delay 2 years 112,800 17.1 NA NA Note: SI = Sensitivity indicator (ratio of percent change in NPV to percent change in a variable); SV = Switching value (percent change in a variable to reduce the NPV to zero).",0.90594144300981
Implication for supervision to ensure economic viability.,0.290416110645641
"The sensitivity analysis shows that the economic performance of DLIs 6 and 7 depends on, in order of significance, realizing economic benefits to the beneficiaries, preventing capital costs overrun, preventing implementation delay, and controlling the O&M costs.",0.8889452327381481
The economic assessment of the energy efficiency DLR proposed under DLI 8 shows that there will be an economic NPV of US$8.8 million and an economic IRR of 25 percent at a discounted rate of 12 percent.,0.8450268832120028
"In addition, RA1 supports institutional reforms to improve climate change planning, financial sustainability, transparency, accountability, governance, and institutional performance for service delivery, and RA2 supports development of parks using nature-based solutions.",0.1856555938720703
This is expected to bring the following benefits: (a) Mobilizing OSR and issuance of municipal bonds help the ULBs keep up with rising expenditures and improve their fiscal sustainability and access to finance.,0.7388283122669567
Measures for increased OSR supported by the PforR will result in an estimated increase of OSR of US$4.5 million in NPV terms.,0.869426120411266
"Over time, enhanced OSR and fiscal management could allow the ULBs to mobilize more resources by accessing more and better term financing and unlock development opportunities.",0.9228035319935192
"(b) Enhancing climate change planning and investments have multiple positive impacts: (i) improved ULB finances through lower energy costs induced by energy efficiencies and reduced life cycle costs when adopting nature-based solutions, (ii) reduced economic losses owing to enhanced ULBsâ resilience against climate change-induced events, and (iii) improved health through better ULB air quality and cooling.",0.6697806878523394
"To mitigate these risks and strengthen the sustainability of investments and services, the following activities will be supported by DLIs and by the IPF component to support the strengthening of relevant state and ULB institutions.",0.4112716588107022
â¢ Establishing technical expert cells as per the POM at ULBs and providing capacity-building support to the ULBs to prepare and implement subprojects and develop sector studies including CCAPs and strengthening public financial management and governance reforms.,0.5054236758839
The scope of 24Ã7 systems is limited to a part of the cities area so the culture and capacity to deliver continuous supply can be built and then scaled up.,0.7461298162286932
"The IFSA found that present fiduciary systems together with proposed mitigation measures provide reasonable assurance that the proposed financing would be used for the intended purposes, with due attention to the principles of economy, efficiency, effectiveness, transparency, and accountability.",0.7446736422452059
The GoTN has been having a higher fiscal deficits ratio to GSDP than the mandated 3 percent in the last three years and it is expected to normalize from FY24/25.,0.5437303022904829
"This system requires upgradation to integrate additional procurement metrics to aid procurement planning, include procurement KPIs to cover the procurement and contract management stages, and embed seamlessly within the overall public financial management cycle.",0.10019573298367587
"The ULBâs engineers (municipal engineers) manage and implement contracts, which are small in value and scattered in nature.",0.15556392886421896
"The average cost estimate was INR 182.70 crore (US$22.28 million), and these contracts were awarded at a 17 percent average over the cost estimate.",0.2562096118927002
â¢ Develop STDs.,0.14493171735243363
â¢ Upgradation/rehabilitation or repairs to existing STPs or WTPs without filling the gaps to align with applicable regulations/consent conditions of TNPCB and construction of single STPs of capacity more than (50) MLD.,0.6177126711065118
"â¢ Laying, redevelopment, upgradation, or operation of any sewerage networks (including mains, pipes, pumping stations, lift stations, and so on) and/or providing house service connections before/without connecting the network to a functional STP with consent from TNPCB.",0.7892054644497958
"Ensure bid Environment NA ULBs, Othe Before signing Bid documents and documents and al and Social TNUIFSL and r of contracts; contracts have contracts have Systems DMA implementatio adequate resources adequate resources n throughout provisioned for provisioned for management of the 8 The World Bank Tamil Nadu Climate Resilient Urban Development Program (P179189) management of the Program social risks identified social risks identified duration in the DPRs; in the Detailed Contractorsâ Project Reports responsibilities on management of social risks and impacts are rigorously monitored by IAs.",0.2510274106805975
"Although the current account deficit widened to 2.1 percent of gross domestic product (GDP) in FY18/19, robust capital inflows during the second half of the year allowed for a buildup of international reserves to US$411.9 billion at the end of the fiscal year (equivalent to 10 months of imports).",0.9284519715742632
"Implementation challenges of indirect tax reforms, stress in the rural economy, and a high youth unemployment rate in urban areas may have moderated the pace of poverty reduction since 2015.",0.16640921072526413
The proposed project is focused on improving the public passenger transport by river ferries in the state of Assam (primarily on the Brahmaputra but also on the Barak River) and the institutional capacity and framework to develop the sector.,0.873461203141646
Development of waterways and ferry services provides low-cost options to integrate transport networks north and south of the river compared to the construction and maintenance of flood-resilient roads and bridges across the long stretches of the Brahmaputra.,0.9243019277399237
There is a need for a transformational shift toward policies and institutions that enable climate- resilient investments.,0.8010043230923739
"With World Bank support, the GoA is creating a more rigorous, tripartite institutional framework that can provide a stronger foundation for sector governance and sustain the desired sector improvements.",0.8567458933049982
"Alongside its support for the sectorwide reform program, the World Bank will finance priority investments in safety management, private and public ferry fleet improvements, and replicable terminal improvements on the major Guwahati and Majuli routes and several pilot rural routes.",0.9306000796231356
"The Inland Waterways Authority of India (IWAI) of the Government of India (GoI), established in 1986, provides and maintains the fairway navigation3 on national waterways.4 The IWAI, in coordination with DIWTA, is considering augmenting commercial freight transportation on the Brahmaputra, which is a national waterway (National Waterway 2).",0.6827031482349742
"The project targets most of the CPFâs defined focus areas within the partnership objective of resource-efficient growth, with positive impacts in both rural and urban areas.",0.8630009564486417
 The World Bank Assam Inland Water Transport Project (P157929) basic IWT infrastructure would enable larger segment of the 31.2 million population to use the waterways.,0.475726691159335
"In a sprawling city such as Guwahati, service improvements would also contribute to more efficient land use and urban consolidation by allowing the city to develop on its relatively close but underdeveloped north bank instead of just sprawling further along its congested southern bank.",0.9356381676413796
"Third, the project will help finance an incentive scheme to upgrade safety standards of private vessels as a âcarrotâ to help private operators to transition to the more rigorous safety regulatory regime that has been enacted.",0.3212593685496937
"While current public perceptions of the safety and reliability of private ferries are low, the new regulatory framework should lead to growing public confidence in the private sectorâs role as a safe and reliable ferry services provider.",0.31534925374117767
The Project Development Objectives (PDOs) are to (a) improve passenger ferry infrastructure and services in Assam and (b) improve the institutional capacity and framework for inland water transport in Assam.,0.2426083738153631
" The World Bank Assam Inland Water Transport Project (P157929) Passenger Ferry Infrastructure and Services â¢ Ferry service hours available in a day - on project supported ferry routes (PDO 1) â¢ Percent women users of ferries during peak hours (PDO 2) â¢ User satisfaction (on access, safety, quality of services, facilities etc) disaggregated by gender on project supported ferry routes (PDO 3) Institutional Capacity and Framework â¢ Regulation of IWT operations in Assam strengthened (PDO 4, linked to DLI5 1) â¢ Unbundling public sector operations from industry regulations (PDO 5, DLI 5) â¢ Enhanced IWT sector capacity on safety and modern technologies (PDO 6, linked to DLI 2) â¢ Establishing an emergency response system including a search and rescue unit (PDO 7, linked to DLI 3) B.",0.8227658705277876
"The project is supported by an Investment Project Financing (IPF) of US$88 million, which includes a financing of US$53 million based on achievement of DLIs.",0.9247310811823065
"The project will support ferry infrastructure and services (terminals and vessels), institutional reforms, consultancies/analytical studies, training and capacity building, goods including information and communication technology equipment, and development of software applications for safe and efficient management of the sector.",0.702990011735396
"Technical Assistance: (i) Carrying out technical assessments/studies to prepare an integrated state-wide inland water transport (IWT) strategy and investment plan, to mainstream inland water transport and promote multi-modal integration and last mile connectivity; (ii) carrying out environmental and social impact assessments in relation to inland water transport investments financed under the Project; (iii) carrying out studies on weaknesses, institutional requirements and business plans for the IWT sector, to prepare institutional reforms including basic legislation for the strengthening of Assam Inland Water Transport Regulatory Authority (âAIWTRAâ) to develop and enforce safety, environmental and economic regulations for the IWT sector; (iv) unbundling shipping/ferry and terminal operations in Assam by establishing and operationalizing the Assam Shipping Company (âASCâ) and Assam Ports Company (âAPCâ), developing business plans therefor, and providing technical assistance/guidance during the initial years of operations; and (v) undertaking assessment on, and eventually strengthening, the institutional capacity of the 5 Disbursement-linked indicator.",0.8173218640414152
" The World Bank Assam Inland Water Transport Project (P157929) Directorate of Inland Water Transport Assam (âDIWTAâ) including establishing a new hydrography unit, carrying out job-mapping exercises and developing sector competencies (training and re-skilling) (US$11 million).",0.3777588497508656
This component will include the following: a. âJibondingaâ incentive scheme: Implementing the âJibondingaâ incentive scheme retrofitting of existing vessels and/or new vessel acquisition by private boat/ferry operators through the provision of Matching Grants (US$10 million).,0.6973454302007501
"Procurement of New Vessels and Retrofitting of Existing Public Vessels: (i) Procuring approximately twenty (20) passenger ferries for ASC, with capability for carrying motorcycles and cargo, as well as providing longer haul services; (ii) retrofitting existing vessels operated by DWITA and/or ASC; and (iii) repurposing old pubic vessels for the provision of alternative (non-transport) critical public services (e.g.",0.5207965157248757
(US$15 million).,0.2183025533502752
Component 3: Improvement in terminal infrastructure (estimated cost US$55 million) 26.,0.49378806894475763
"Provision of Priority Terminals and Repair Facilities: Designing and constructing approximately three (3) priority mid- to large-size terminals and repair facilities in congested river crossings, as per standard modular designs for scalable infrastructure adaptable to rural and urban areas and following the âworking with natureâ approach (US$40 million).",0.9431786103682085
"Provision of Smaller Terminals: Designing and constructing at least four (4) small and mainly rural terminals, as per standard designs for modular and scalable infrastructure adaptable to rural and urban areas (US$15 million).",0.9123827327381481
Component 3 will provide standard designs for modular and scalable infrastructure that can be adapted for other urban and rural ferry terminals.,0.6259665922685103
"The four main beneficiary groups of the project are the users of ferry services throughout the state of Assam, through better and safer services; private vessel owners through fleet modernization and upgrading of the existing fleet to better safety and service standards for operations under a strengthened regulatory regime; government employees in the institutions of the sector who will be trained to fulfill more effective and focused roles in the new institutions in industry; and the citizens of Assam who will benefit from the more efficient and effective public governance of the sector.",0.47974538803100586
"Project Cost and Financing (US$, millions) IBRD % IBRD Project Components Project Cost Financing Financing 1.",0.5242557525634766
"The EEP provides for all project-related investments (goods, works, non-consulting services, consulting services, training, and operating costs) included under the four project components mentioned earlier (detailed in annex 2).",0.011363166977058758
"These investments broadly include (a) the cost of construction of terminal infrastructure and its operational and maintenance cost during the project lifetime; (b) incentive scheme for the private sector, retrofitting of existing vessels and procurement of new vessels including their maintenance; (c) technical assistance, institutional reforms, and sector modernization needs toward improved safety and efficiencyâsuch as night navigation, emergency response and search and rescue, tools, equipment, software, trainings, and so onâand others; (d) operationalization of the newly established RA and the two proposed companies (ASC and APC), including salaries of staff at the RA through the life of the project and the ASC and the APC until three years after their incorporation; (e) project management support including office modernization of the AIWTDS, consultant/staff hiring and compensation at the AIWTDS, capacity on climate change and resilience, and so on E. Results Chain 35.",0.8780709179964933
"The GoAâs objective articulated in the new sector law is to promote âsafe, efficient, reliable and environmentally sound inland waterway transport services for the benefit of ferry users, freight consigners and water tourism in the state of Assam.â6 The practical experience of countries with mature IWT industries, for example, the Netherlands, Germany, the United States, China, and Vietnam, is that governments and government administrative agencies must actively lead IWT sector development because of the geographically dispersed and fragmented structure of the industry and because of the many legitimate and competing uses of water resources.",0.07385582815517079
"Most of the investment and maintenance costs of navigation infrastructure in 6 Source: The Assam Inland Waterway Transport Regulatory Authority Bill, 2018.",0.8499742854725231
Passenger ferry operations are sometimes privately operated while provincial and local governments are heavily involved in developing ports often with private lessees operating terminals.,0.4586071101101962
The project design is based on the expectation of a similar long-term disposition of roles in Assam with public sector management of infrastructure provision and a mix of public and private sector operations in transport services.,0.8869241367686879
The GoA seeks not only World Bank financing but also the World Bankâs knowledge and experience in strengthening public sector institutions in the transport sector.,0.8320431275801226
"Most waterways need investments in and maintenance of reliable channels, supported with navigation aids, provision of suitable vessels, and landing facilities to make IWT an efficient alternative and/or complementary transport mode to roads and railways.",0.8303650942715731
"The PDOs are designed to ensure that the millions of Assamese people who depend on passenger ferry services for work, trade, educational and social interactions have a ferry transport sector that is better administered and regulated, safer for passengers  The World Bank Assam Inland Water Transport Project (P157929) and crews, and offers higher-quality services.",0.5961684747175737
The project is improving the existing passenger ferry market in Assam through better and technically designed terminals and energy-efficient vessels (both new and retrofitted) and is making these sustainable through a more responsive institutional framework.,0.6595742052251642
"The infrastructure investments do not envisage any disruption to the water balance, large-scale dredging activity, or land acquisition.",0.10574908690019087
"The investments are planned and prioritized under an integrated strategic development plan (ISDP) for the state, aiming to mainstream IWT as a mode of transport in Assam that is attractive and suited to a much wider user base.",0.913820353421298
Certain priority ferry routes (in Guwahati and Dibrugarh) have been identified for investments under the project.,0.8281226591630415
"In doing so, the project draws guidance from âworking with natureâ principles that aim to design new infrastructure or rehabilitate existing infrastructure in a way that works with natural river  The World Bank Assam Inland Water Transport Project (P157929) processes.",0.9060191241177645
"The focus is to design and develop infrastructure in a way that is modular and scalable, limiting the need for fixed structures or substantial acquisition of land or heavy capital dredging.",0.9473872618241743
"To reduce dredging requirements, the ferry terminals will be developed in the river where water levels provide better depths for berthing of vessels round the year.",0.4710283712907271
The project will support more landings (mostly smaller rural ghats) that will be selected by the GoA based on the strategic development plan and identification of upgrading needs.,0.8961857882412997
"The project will generate direct transport economic benefits in the form of improved services to existing ferry users, benefits from generation of ferry trips (including fewer road trips and savings in their resource costs), time savings from the shorter river crossings along the Brahmaputra where there are only five bridges to commute across the banks, connectivity for largely rural communities in the upper reaches of the river, and possible benefits in vessel operating efficiency.",0.8977358557961204
Climate change resilience outcomes will arise from more efficiently designed modular and floating terminals as well as by relieving the pressure to  The World Bank Assam Inland Water Transport Project (P157929) build new road bridges that would have encouraged a more carbon-intensive transport system.,0.24368916858326306
"Tertiary benefits include stimulating local economic activity and production in the form of flow-through benefits of boosting shared prosperity by creating more jobs associated with cross-river trade, more livelihood opportunities with improved and more reliable connectivity, increased incomes for farmers and riparian communities, and reduced poverty.",0.9365653124722567
The project investments are supporting the sector to make a step-change transition to sustainably superior and safer standards.,0.11843551288951527
The economic analysis captures some of the direct benefits from the main fixed investments in ferry infrastructure that are proposed on the identified priority ferry routes between North and South Guwahati and the Aphalamukh-Neamati route serving the Majuli River Island.,0.9243863712657582
The economic internal rate of return (EIRR) of the investments is estimated to be 18.9 percent in real terms.,0.8871230212124911
"This, therefore, results in a higher economic return (of about 24 percent) in the case of Aphalamukh (Majuli).",0.7957643162120472
"However, the volume of passengers using Guwahati ferries is such that, even with a lower average user benefit, the EIRR of investments at Guwahati alone is estimated to be 11.7 percent.",0.758816892450506
"The benefits of improved urban amenity, encouragement of lower-cost land use development on the north bank, and contribution to tourism will be additional to the direct transport benefits measured.",0.3423646363345059
The project will thus remove critical transport bottlenecks through modal shift options and reduce the pressure on the government to build new bridges and roads.,0.05229176716371016
"Disbursement Categories Amount of the Loan Percentage of Expenditures to be Category Allocated financed (inclusive of taxes) (expressed in US$) (1) Goods, works, non-consulting services, and consulting services; training and workshops; incremental operating costs; and matching grants under the project; as well as salaries, fees, honoraria, bonuses, 33,630,000 80% and any other salary supplements of (a) AIWTDSâ and AIWTRAâs staff and (b) ASCâs and APCâs staff during the first three years since incorporation (2) Goods, works, non-consulting services, and consulting services; training and workshops; incremental operating costs; and matching grants under the project; as well as salaries, fees, honoraria, bonuses, 53,000,000 80% and any other salary supplements of (a) AIWTDSâ and AIWTRAâs staff and (b) ASCâs and APCâs staff during the first three years since incorporation Amount payable pursuant to Section (3) Refund of the preparation advance 1,150,000 2.07 (a) of the General Conditions Amount payable pursuant to Section 2.03 of this Agreement in accordance (4) Front-end fee 220,000 with Section 2.07 (b) of the General Conditions (5) Interest rate cap or interest rate collar Amount due pursuant to Section 4.05 0 premium (c) of the General Conditions Total Amount 88,000,000 Note: AIWTRA = Assam Inland Water Transport Regulatory Authority.",0.07154908505353061
"Based on discussions held with the implementing agencies, the risk mitigation measures are (a) use of skilled procurement staff for handling procurement activities; (b) monitoring through Procurement Plan; (c) training and hand-holding provided by the World Bank; (d) prior and post reviews by the World Bank; (e)  The World Bank Assam Inland Water Transport Project (P157929) use of e-procurement; (f) measures to improve competition such as broad technical specifications; realistic post qualification criteria, appropriate contract packaging; (g) disclosure of procurement-related information; and (h) appropriate handling of complaints.",0.227041634646329
"Operational policy on Indigenous Peoples (4.10) is also triggered as the projectâs investment cuts across districts in Assam, which has a significant population of scheduled tribes.",0.7815941030328925
"Since the specific alignments with detailed technical design for investment to be supported under the project are being finalized, a Social Management Framework (SMF) and a Resettlement Policy Framework-cum-Indigenous Peoples Development Framework (RPF-cum-IPDF) have been prepared to guide the Social Impact Assessment (SIA) to prepare site-specific Social Management Plan, Indigenous Peoples Development Plan-cum-Resettlement Action Plan (SMP, IPDP-cum-RAP).",0.06121563911437988
"CE for the AIWTP includes stakeholder/community consultations, a multilevel GRM, and beneficiary survey on draft designs for the terminals to be constructed/upgraded (Component 3), including activities listed under other components.",0.29410425099459564
The findings from the study establishes that IWT is a major contributor to direct and indirect economic growth and employment opportunities in the state.,0.38872974569147284
The scheme provides âadditionalâ incentives/subsidies to encourage women entrepreneurs (additional 5 percent) and registered women self-help groups (SHGs) (additional 5 percent) who want to be self-employed as vessel operators/owners  The World Bank Assam Inland Water Transport Project (P157929) in the IWT sector.,0.9139013290405273
These measures include project informed design and support for value addition of goods.,0.03741136464205655
